UserID,Movie,Genre,Rating,Timestamp
706,Titanic,Romance,1.7,2025-01-10
613,Finding Nemo,Animation,4.3,2024-07-02
841,Finding Nemo,Animation,1.9,2024-09-14
514,Interstellar,Sci-Fi,4.4,2023-10-27
524,Inception,Sci-Fi,4.2,2024-07-05
460,Shrek,Comedy,4.9,2023-11-17
574,Finding Nemo,Animation,2.0,2025-04-10
661,The Godfather,Crime,1.9,2023-10-16
877,Shrek,Comedy,1.6,2025-02-01
474,Pulp Fiction,Crime,2.5,2024-04-05
554,The Godfather,Crime,3.0,2024-05-26
894,The Godfather,Crime,1.6,2024-03-19
441,Avengers,Action,3.8,2023-12-06
695,The Godfather,Crime,4.9,2024-01-06
615,Finding Nemo,Animation,4.0,2024-04-05
111,Finding Nemo,Animation,1.5,2025-02-08
953,Interstellar,Sci-Fi,1.7,2023-10-29
293,Titanic,Romance,4.9,2024-10-22
901,Pulp Fiction,Crime,4.6,2024-10-10
379,Inception,Sci-Fi,1.1,2024-03-07
877,Shrek,Comedy,3.2,2023-10-18
157,Inception,Sci-Fi,4.6,2023-08-08
285,Titanic,Romance,4.1,2023-08-05
142,Interstellar,Sci-Fi,4.9,2025-03-13
384,Interstellar,Sci-Fi,3.1,2023-12-19
434,Avengers,Action,1.2,2025-05-19
358,The Godfather,Crime,2.7,2025-03-10
757,Titanic,Romance,1.0,2025-05-22
396,Avengers,Action,2.7,2024-04-04
375,Titanic,Romance,3.5,2023-12-27
244,Shrek,Comedy,1.7,2024-09-08
619,The Godfather,Crime,1.6,2024-01-03
472,Avengers,Action,3.2,2024-12-09
619,Titanic,Romance,4.2,2025-06-29
958,Finding Nemo,Animation,1.2,2025-06-08
907,Interstellar,Sci-Fi,4.6,2025-05-10
985,Pulp Fiction,Crime,3.3,2023-11-22
523,Interstellar,Sci-Fi,1.6,2024-07-15
775,The Godfather,Crime,4.8,2024-10-07
941,Shrek,Comedy,1.5,2024-09-07
384,Inception,Sci-Fi,2.7,2024-03-01
366,Finding Nemo,Animation,4.1,2024-11-28
150,Shrek,Comedy,2.0,2024-02-23
586,Finding Nemo,Animation,3.5,2024-03-28
237,The Godfather,Crime,1.1,2024-12-17
981,Interstellar,Sci-Fi,3.9,2024-03-19
329,Finding Nemo,Animation,2.3,2025-06-22
388,Pulp Fiction,Crime,2.4,2025-01-08
502,The Godfather,Crime,4.5,2024-09-08
496,Avengers,Action,1.1,2023-11-16
414,Avengers,Action,3.3,2024-07-17
238,Finding Nemo,Animation,3.1,2024-05-25
226,Inception,Sci-Fi,4.3,2024-02-03
764,Pulp Fiction,Crime,4.8,2024-02-25
630,Shrek,Comedy,1.1,2023-08-14
632,Titanic,Romance,3.5,2024-06-22
235,Finding Nemo,Animation,2.4,2024-11-05
179,Interstellar,Sci-Fi,1.3,2024-02-28
266,Inception,Sci-Fi,3.4,2025-02-07
935,Shrek,Comedy,1.2,2025-07-26
314,Avengers,Action,4.3,2023-08-04
134,Pulp Fiction,Crime,4.5,2024-11-26
433,Interstellar,Sci-Fi,1.1,2025-07-21
938,Avengers,Action,4.7,2025-06-16
539,Finding Nemo,Animation,2.6,2025-04-12
621,Titanic,Romance,4.1,2024-11-16
169,Inception,Sci-Fi,1.1,2024-02-02
222,Shrek,Comedy,2.2,2024-08-07
962,Inception,Sci-Fi,3.5,2024-11-13
192,Finding Nemo,Animation,3.0,2023-09-27
336,Titanic,Romance,2.4,2024-01-31
262,Finding Nemo,Animation,4.7,2023-10-26
352,Pulp Fiction,Crime,4.6,2024-02-02
881,The Godfather,Crime,1.2,2024-05-21
644,Shrek,Comedy,4.5,2025-03-03
742,The Godfather,Crime,3.4,2024-09-25
342,The Godfather,Crime,3.3,2025-02-08
421,Finding Nemo,Animation,4.9,2025-03-10
292,Pulp Fiction,Crime,2.1,2025-02-26
735,Shrek,Comedy,3.8,2024-08-17
268,Interstellar,Sci-Fi,1.8,2025-03-17
455,Avengers,Action,2.2,2024-02-02
767,Finding Nemo,Animation,2.5,2025-04-09
271,Avengers,Action,4.2,2024-06-08
547,Interstellar,Sci-Fi,1.2,2024-09-16
749,Finding Nemo,Animation,2.1,2023-10-09
166,Inception,Sci-Fi,4.1,2024-08-31
271,Pulp Fiction,Crime,3.7,2025-03-12
843,Titanic,Romance,1.2,2023-08-14
970,Inception,Sci-Fi,1.4,2024-12-18
420,Shrek,Comedy,2.7,2023-11-15
962,Inception,Sci-Fi,3.1,2024-02-28
899,Pulp Fiction,Crime,4.3,2024-05-27
819,Pulp Fiction,Crime,4.9,2024-11-05
116,Avengers,Action,4.8,2024-02-26
177,Shrek,Comedy,3.8,2024-07-19
370,Interstellar,Sci-Fi,2.4,2024-11-15
720,Avengers,Action,4.7,2024-10-02
506,The Godfather,Crime,2.0,2024-04-03
482,The Godfather,Crime,1.3,2024-06-08
541,Interstellar,Sci-Fi,4.1,2023-09-01
987,Pulp Fiction,Crime,1.3,2024-09-01
902,Finding Nemo,Animation,1.8,2025-02-06
111,Shrek,Comedy,1.3,2023-10-27
386,Avengers,Action,4.5,2024-06-15
443,Titanic,Romance,1.7,2025-01-24
146,Titanic,Romance,1.7,2023-11-15
133,The Godfather,Crime,3.8,2024-04-09
210,The Godfather,Crime,1.3,2025-05-30
483,Pulp Fiction,Crime,3.8,2024-09-01
514,The Godfather,Crime,2.2,2024-11-30
660,Titanic,Romance,1.3,2023-10-01
981,Finding Nemo,Animation,3.1,2024-02-19
895,Inception,Sci-Fi,4.2,2025-03-20
145,Titanic,Romance,2.0,2024-11-03
478,The Godfather,Crime,4.6,2023-10-06
164,Shrek,Comedy,4.8,2024-05-10
825,Inception,Sci-Fi,3.4,2024-01-13
708,Pulp Fiction,Crime,1.3,2023-11-04
347,Shrek,Comedy,3.6,2025-05-11
777,Pulp Fiction,Crime,1.5,2024-12-27
247,Inception,Sci-Fi,1.4,2024-06-24
375,Titanic,Romance,4.6,2025-07-02
102,Finding Nemo,Animation,1.4,2024-11-16
721,Inception,Sci-Fi,3.8,2023-12-19
488,Inception,Sci-Fi,2.9,2025-04-30
197,Titanic,Romance,3.2,2025-06-05
673,Inception,Sci-Fi,3.5,2023-10-20
262,Inception,Sci-Fi,1.9,2025-07-14
355,Shrek,Comedy,2.6,2025-05-02
871,Finding Nemo,Animation,3.4,2023-08-14
643,Finding Nemo,Animation,4.1,2024-06-08
575,Finding Nemo,Animation,1.6,2025-02-13
616,Finding Nemo,Animation,4.9,2024-05-30
936,Shrek,Comedy,1.3,2024-03-03
273,Titanic,Romance,1.5,2023-08-13
324,Avengers,Action,2.1,2024-10-03
649,Shrek,Comedy,3.1,2024-04-17
940,Finding Nemo,Animation,4.4,2024-06-11
274,The Godfather,Crime,3.5,2023-12-16
500,Shrek,Comedy,3.5,2023-09-09
553,Avengers,Action,2.2,2023-11-04
350,Inception,Sci-Fi,4.5,2023-11-01
810,Titanic,Romance,2.2,2025-01-13
120,Avengers,Action,1.1,2023-12-15
568,Interstellar,Sci-Fi,3.4,2025-02-12
680,Titanic,Romance,3.8,2024-05-11
734,Inception,Sci-Fi,1.6,2023-08-06
818,Shrek,Comedy,3.1,2025-04-01
730,Inception,Sci-Fi,3.9,2024-07-29
944,Inception,Sci-Fi,3.0,2024-12-22
237,Avengers,Action,3.6,2025-03-22
524,The Godfather,Crime,2.8,2024-06-12
310,Titanic,Romance,1.7,2024-08-23
502,Inception,Sci-Fi,3.3,2025-05-15
851,Pulp Fiction,Crime,4.9,2023-08-15
379,Finding Nemo,Animation,4.2,2023-08-09
233,Pulp Fiction,Crime,2.0,2025-07-22
416,Inception,Sci-Fi,3.4,2024-08-07
934,Finding Nemo,Animation,3.7,2024-05-25
747,Finding Nemo,Animation,2.0,2024-10-21
945,The Godfather,Crime,3.0,2024-05-21
650,Inception,Sci-Fi,4.4,2024-07-11
160,Avengers,Action,3.5,2023-09-04
572,Pulp Fiction,Crime,4.5,2024-03-24
113,Shrek,Comedy,2.7,2025-02-18
873,Pulp Fiction,Crime,4.5,2025-02-09
581,Inception,Sci-Fi,3.8,2024-07-18
453,Titanic,Romance,1.9,2024-12-22
834,Pulp Fiction,Crime,3.6,2025-05-28
220,Interstellar,Sci-Fi,3.6,2024-03-04
796,Finding Nemo,Animation,3.9,2025-04-28
820,Pulp Fiction,Crime,4.1,2023-10-06
937,Avengers,Action,4.2,2024-09-14
651,Titanic,Romance,1.1,2023-11-27
913,Interstellar,Sci-Fi,3.3,2024-10-17
811,Titanic,Romance,2.0,2025-03-17
506,Avengers,Action,4.1,2025-04-16
603,The Godfather,Crime,2.1,2023-10-05
891,Avengers,Action,3.7,2023-08-26
321,Inception,Sci-Fi,2.5,2025-02-01
278,Interstellar,Sci-Fi,2.0,2023-12-01
482,Pulp Fiction,Crime,4.4,2024-10-27
341,Avengers,Action,4.8,2023-09-24
728,Shrek,Comedy,4.1,2024-06-10
256,Shrek,Comedy,4.0,2025-04-16
175,Shrek,Comedy,3.1,2024-12-15
633,Inception,Sci-Fi,3.9,2025-02-21
320,Pulp Fiction,Crime,4.4,2023-08-18
165,Shrek,Comedy,3.1,2024-07-08
325,Finding Nemo,Animation,1.2,2024-12-12
126,The Godfather,Crime,4.9,2024-08-28
257,Titanic,Romance,4.5,2023-08-19
504,The Godfather,Crime,4.2,2024-04-08
809,Finding Nemo,Animation,3.9,2024-06-12
160,Titanic,Romance,2.2,2023-11-09
784,Shrek,Comedy,3.8,2023-10-05
678,Interstellar,Sci-Fi,2.6,2023-08-14
607,Titanic,Romance,4.7,2025-04-18
716,The Godfather,Crime,2.7,2024-05-23
805,Avengers,Action,4.2,2025-02-08
384,Avengers,Action,3.9,2024-03-29
380,Pulp Fiction,Crime,4.6,2024-11-08
866,Finding Nemo,Animation,3.4,2024-08-13
862,Shrek,Comedy,1.4,2025-01-05
512,Avengers,Action,2.1,2024-09-09
131,Titanic,Romance,1.0,2024-08-27
558,Shrek,Comedy,1.3,2024-11-12
622,Avengers,Action,2.8,2024-02-26
594,The Godfather,Crime,2.0,2024-02-28
438,Shrek,Comedy,4.6,2023-08-09
933,Finding Nemo,Animation,3.4,2025-01-06
686,Finding Nemo,Animation,2.6,2024-04-25
743,Finding Nemo,Animation,1.6,2023-12-01
107,Interstellar,Sci-Fi,2.0,2024-12-28
773,Pulp Fiction,Crime,1.3,2024-07-01
481,Shrek,Comedy,4.2,2023-09-25
572,Avengers,Action,4.6,2024-12-04
522,Titanic,Romance,4.6,2024-01-29
553,Pulp Fiction,Crime,3.9,2024-06-16
467,Inception,Sci-Fi,3.2,2025-05-25
413,Finding Nemo,Animation,4.2,2023-08-07
414,Pulp Fiction,Crime,2.9,2024-09-05
641,Avengers,Action,5.0,2023-10-27
555,Interstellar,Sci-Fi,1.4,2023-09-17
303,Titanic,Romance,2.9,2024-10-29
521,Titanic,Romance,1.0,2024-12-28
755,Pulp Fiction,Crime,1.5,2025-02-11
170,Titanic,Romance,2.0,2024-04-23
232,Pulp Fiction,Crime,3.6,2024-02-29
965,Avengers,Action,3.4,2024-07-09
604,Titanic,Romance,1.9,2023-12-02
693,The Godfather,Crime,3.0,2024-02-23
204,Interstellar,Sci-Fi,1.5,2024-02-02
309,Inception,Sci-Fi,3.4,2023-09-30
257,Interstellar,Sci-Fi,3.2,2023-10-29
550,Shrek,Comedy,1.4,2024-12-07
852,Finding Nemo,Animation,3.8,2023-12-14
880,Pulp Fiction,Crime,1.7,2024-11-07
410,Pulp Fiction,Crime,4.9,2025-05-17
453,Interstellar,Sci-Fi,2.1,2023-08-16
928,Titanic,Romance,2.4,2024-04-22
848,Avengers,Action,1.1,2023-12-08
471,Inception,Sci-Fi,2.6,2023-08-31
664,Pulp Fiction,Crime,1.1,2025-05-23
141,Finding Nemo,Animation,4.6,2023-10-22
648,Avengers,Action,4.1,2025-03-12
431,Inception,Sci-Fi,1.5,2024-05-29
290,Finding Nemo,Animation,2.8,2023-09-11
516,The Godfather,Crime,2.3,2024-10-28
394,Avengers,Action,4.0,2024-07-06
479,Avengers,Action,4.4,2024-03-03
271,Shrek,Comedy,2.5,2023-12-06
327,Titanic,Romance,4.5,2025-03-23
190,Inception,Sci-Fi,2.8,2024-09-07
778,Avengers,Action,1.9,2024-06-18
400,Pulp Fiction,Crime,2.9,2025-07-06
384,Titanic,Romance,4.9,2023-08-29
441,Shrek,Comedy,3.4,2025-01-14
816,Inception,Sci-Fi,1.7,2025-06-17
827,Inception,Sci-Fi,4.4,2024-08-12
279,Titanic,Romance,3.3,2024-01-07
938,The Godfather,Crime,3.3,2025-05-16
154,Avengers,Action,2.7,2025-03-13
108,Finding Nemo,Animation,4.1,2024-09-29
778,Inception,Sci-Fi,4.3,2024-08-03
210,Shrek,Comedy,2.9,2023-12-11
395,Shrek,Comedy,4.6,2025-02-17
225,The Godfather,Crime,4.0,2024-10-08
255,Pulp Fiction,Crime,2.6,2024-03-12
794,The Godfather,Crime,4.5,2024-07-11
195,Pulp Fiction,Crime,3.7,2025-05-20
970,Finding Nemo,Animation,3.2,2025-02-26
158,Titanic,Romance,1.0,2023-09-07
278,Interstellar,Sci-Fi,1.6,2024-08-16
252,The Godfather,Crime,2.7,2025-05-26
470,Shrek,Comedy,4.5,2024-07-28
581,Inception,Sci-Fi,3.1,2023-10-04
505,Avengers,Action,3.1,2025-06-05
332,Titanic,Romance,3.0,2023-11-08
274,Finding Nemo,Animation,2.3,2024-01-30
875,Shrek,Comedy,1.6,2024-10-08
399,Shrek,Comedy,2.9,2023-08-16
816,Interstellar,Sci-Fi,2.4,2023-10-28
351,Interstellar,Sci-Fi,3.9,2025-04-17
944,Finding Nemo,Animation,3.9,2025-03-02
431,Pulp Fiction,Crime,5.0,2023-09-20
797,Finding Nemo,Animation,1.3,2024-04-30
766,Pulp Fiction,Crime,3.4,2024-01-01
940,Finding Nemo,Animation,2.4,2025-04-25
595,Interstellar,Sci-Fi,3.3,2024-05-25
963,Shrek,Comedy,2.0,2024-04-05
356,Pulp Fiction,Crime,3.8,2025-05-14
218,Pulp Fiction,Crime,1.6,2024-07-13
323,Titanic,Romance,1.4,2024-05-21
953,The Godfather,Crime,4.0,2025-07-28
808,Titanic,Romance,3.9,2024-03-04
422,Finding Nemo,Animation,2.0,2024-10-11
508,Shrek,Comedy,1.2,2023-10-08
868,Pulp Fiction,Crime,1.9,2023-10-12
850,Inception,Sci-Fi,3.2,2024-09-29
222,Pulp Fiction,Crime,2.2,2025-06-19
862,Finding Nemo,Animation,3.2,2025-04-16
100,Inception,Sci-Fi,2.7,2023-12-08
572,Avengers,Action,2.7,2024-03-20
499,Titanic,Romance,4.2,2023-11-27
430,Inception,Sci-Fi,4.1,2023-12-09
114,The Godfather,Crime,1.7,2025-06-02
111,Interstellar,Sci-Fi,5.0,2025-05-19
316,The Godfather,Crime,3.2,2025-02-15
348,Pulp Fiction,Crime,2.9,2025-02-24
902,Inception,Sci-Fi,3.1,2023-11-17
831,Avengers,Action,2.4,2024-08-30
337,Shrek,Comedy,2.3,2025-07-13
956,Pulp Fiction,Crime,3.9,2024-09-02
275,Avengers,Action,4.4,2024-05-12
268,Titanic,Romance,1.3,2024-10-03
369,Avengers,Action,2.5,2025-04-11
666,Inception,Sci-Fi,1.2,2023-10-06
624,Pulp Fiction,Crime,4.4,2025-04-28
232,Avengers,Action,2.7,2023-09-21
937,The Godfather,Crime,4.8,2025-03-31
513,Interstellar,Sci-Fi,3.8,2025-03-26
930,Interstellar,Sci-Fi,3.2,2024-07-20
120,Shrek,Comedy,3.1,2024-05-08
350,Inception,Sci-Fi,3.2,2024-09-28
717,Shrek,Comedy,2.9,2025-02-04
386,Inception,Sci-Fi,1.1,2024-12-19
443,Shrek,Comedy,2.4,2025-07-24
863,Shrek,Comedy,1.2,2023-08-02
903,Pulp Fiction,Crime,2.3,2024-07-27
237,The Godfather,Crime,2.1,2024-12-10
705,Inception,Sci-Fi,4.9,2023-11-08
560,The Godfather,Crime,3.9,2024-03-21
397,Titanic,Romance,4.6,2025-07-03
902,Inception,Sci-Fi,2.2,2024-12-22
469,The Godfather,Crime,1.8,2024-05-14
284,Inception,Sci-Fi,2.1,2024-02-06
946,The Godfather,Crime,3.0,2024-05-08
192,Finding Nemo,Animation,3.1,2023-11-13
379,Finding Nemo,Animation,3.6,2024-02-15
603,Pulp Fiction,Crime,4.6,2025-04-02
537,Shrek,Comedy,1.8,2025-03-03
896,Shrek,Comedy,4.6,2024-01-21
836,Pulp Fiction,Crime,1.8,2025-05-03
632,Inception,Sci-Fi,2.6,2024-05-16
802,Titanic,Romance,2.8,2024-04-14
359,The Godfather,Crime,2.3,2024-06-08
985,Inception,Sci-Fi,4.1,2023-10-04
609,Inception,Sci-Fi,4.1,2024-08-26
974,Shrek,Comedy,1.5,2025-04-13
576,Titanic,Romance,2.1,2024-04-12
195,Avengers,Action,4.5,2024-10-14
158,The Godfather,Crime,1.8,2024-06-12
619,Avengers,Action,2.6,2025-02-04
911,The Godfather,Crime,2.4,2025-05-29
832,Avengers,Action,1.8,2024-08-31
669,Inception,Sci-Fi,2.8,2023-08-17
517,Pulp Fiction,Crime,2.0,2024-08-24
312,Finding Nemo,Animation,3.7,2024-01-25
488,Avengers,Action,3.3,2024-09-16
101,Avengers,Action,1.0,2025-03-14
940,Interstellar,Sci-Fi,2.8,2025-02-02
793,Titanic,Romance,2.5,2025-04-16
183,Avengers,Action,3.8,2025-05-17
559,Titanic,Romance,4.5,2024-06-18
157,Shrek,Comedy,4.5,2025-06-02
559,Pulp Fiction,Crime,3.1,2024-08-28
358,Avengers,Action,2.4,2023-12-24
650,Interstellar,Sci-Fi,4.1,2023-08-19
679,Pulp Fiction,Crime,2.3,2024-08-02
193,Finding Nemo,Animation,4.8,2024-08-01
295,Finding Nemo,Animation,2.7,2025-02-23
380,The Godfather,Crime,3.8,2024-09-05
833,Titanic,Romance,1.8,2024-09-09
872,The Godfather,Crime,4.4,2025-04-16
904,Avengers,Action,2.8,2024-03-19
715,Finding Nemo,Animation,1.6,2024-03-07
588,Titanic,Romance,3.5,2024-01-05
441,Titanic,Romance,4.3,2023-08-09
246,Inception,Sci-Fi,4.1,2024-02-04
964,Finding Nemo,Animation,4.7,2024-06-26
797,Avengers,Action,2.3,2024-01-25
151,Pulp Fiction,Crime,3.2,2024-06-06
904,Interstellar,Sci-Fi,1.5,2025-02-03
907,Inception,Sci-Fi,2.4,2024-05-26
530,Interstellar,Sci-Fi,2.1,2023-09-07
391,Avengers,Action,1.0,2024-02-17
223,Interstellar,Sci-Fi,1.8,2024-05-19
428,Titanic,Romance,1.3,2024-02-16
216,Inception,Sci-Fi,3.2,2024-10-28
178,Avengers,Action,1.6,2024-05-02
941,Avengers,Action,4.4,2024-02-20
998,Titanic,Romance,4.3,2024-02-11
767,Pulp Fiction,Crime,1.9,2025-02-05
820,Inception,Sci-Fi,2.8,2024-11-13
906,Finding Nemo,Animation,2.3,2024-12-10
135,Titanic,Romance,3.3,2023-11-04
754,Pulp Fiction,Crime,4.8,2025-01-31
905,Shrek,Comedy,4.0,2023-10-23
920,The Godfather,Crime,1.9,2023-12-05
807,Finding Nemo,Animation,3.5,2024-07-16
358,Inception,Sci-Fi,3.1,2024-04-16
900,Pulp Fiction,Crime,3.5,2023-09-04
573,Inception,Sci-Fi,4.0,2024-03-17
867,Finding Nemo,Animation,1.3,2024-08-22
826,Avengers,Action,2.5,2024-12-27
472,Finding Nemo,Animation,3.5,2024-12-27
924,Finding Nemo,Animation,2.6,2024-02-17
465,Shrek,Comedy,4.3,2024-05-23
609,Inception,Sci-Fi,4.8,2024-02-05
130,Shrek,Comedy,1.7,2023-11-11
176,The Godfather,Crime,1.6,2025-01-14
327,Inception,Sci-Fi,4.1,2024-10-01
314,Interstellar,Sci-Fi,3.5,2025-04-21
847,Interstellar,Sci-Fi,1.0,2025-04-19
293,Titanic,Romance,1.9,2023-08-28
648,Titanic,Romance,4.7,2023-11-22
307,Finding Nemo,Animation,2.6,2024-08-31
758,Inception,Sci-Fi,4.5,2024-04-07
596,Pulp Fiction,Crime,2.0,2024-01-13
725,Inception,Sci-Fi,1.9,2024-06-07
619,Shrek,Comedy,3.7,2025-06-16
289,Pulp Fiction,Crime,4.1,2024-05-10
577,Pulp Fiction,Crime,1.7,2023-12-31
315,Interstellar,Sci-Fi,1.1,2025-01-16
845,Interstellar,Sci-Fi,1.0,2024-09-21
670,The Godfather,Crime,1.8,2024-08-03
760,The Godfather,Crime,1.8,2023-12-15
878,The Godfather,Crime,2.6,2024-09-13
994,Titanic,Romance,2.9,2025-07-17
711,Finding Nemo,Animation,1.6,2025-04-03
984,Titanic,Romance,3.5,2024-05-11
753,Avengers,Action,4.9,2023-08-11
738,The Godfather,Crime,1.3,2024-01-27
525,Shrek,Comedy,3.9,2025-04-01
305,Avengers,Action,4.4,2023-09-09
318,The Godfather,Crime,3.4,2024-07-16
470,Titanic,Romance,1.7,2024-10-08
599,Pulp Fiction,Crime,4.7,2023-11-02
771,Pulp Fiction,Crime,4.7,2024-10-18
454,Interstellar,Sci-Fi,1.3,2024-05-11
649,The Godfather,Crime,1.1,2023-10-08
416,Finding Nemo,Animation,1.2,2023-08-30
917,Avengers,Action,2.6,2025-04-23
729,Pulp Fiction,Crime,4.5,2025-07-12
788,Interstellar,Sci-Fi,1.7,2024-01-19
341,Titanic,Romance,2.0,2024-07-25
941,Inception,Sci-Fi,4.6,2024-05-19
522,Titanic,Romance,1.6,2024-01-23
893,Interstellar,Sci-Fi,2.0,2025-07-16
686,Finding Nemo,Animation,4.6,2023-10-15
640,Shrek,Comedy,2.5,2025-07-26
727,Pulp Fiction,Crime,4.5,2024-04-19
477,Shrek,Comedy,2.3,2024-02-06
126,Inception,Sci-Fi,4.2,2023-08-12
945,Finding Nemo,Animation,2.4,2025-03-31
284,Inception,Sci-Fi,2.3,2024-07-25
456,Pulp Fiction,Crime,3.2,2025-01-07
282,Interstellar,Sci-Fi,2.5,2024-05-21
487,Shrek,Comedy,2.8,2025-01-19
591,Shrek,Comedy,2.7,2025-07-28
286,Finding Nemo,Animation,3.8,2025-07-08
249,Avengers,Action,3.0,2023-11-29
449,Avengers,Action,1.8,2024-01-10
755,Shrek,Comedy,3.4,2025-05-28
779,Avengers,Action,3.4,2023-09-03
337,Titanic,Romance,2.4,2024-08-29
780,Inception,Sci-Fi,2.2,2025-03-28
451,Titanic,Romance,2.5,2024-10-20
466,Finding Nemo,Animation,4.2,2025-03-24
747,Pulp Fiction,Crime,4.3,2024-12-19
371,Avengers,Action,4.2,2023-09-09
565,Avengers,Action,1.6,2025-03-28
778,Finding Nemo,Animation,2.4,2025-02-14
174,Avengers,Action,3.9,2025-05-31
902,The Godfather,Crime,1.4,2024-10-17
801,Finding Nemo,Animation,3.1,2023-11-17
187,Interstellar,Sci-Fi,2.6,2023-10-22
637,Pulp Fiction,Crime,3.2,2024-01-17
439,Titanic,Romance,2.3,2023-08-06
306,Shrek,Comedy,3.0,2024-05-27
953,Titanic,Romance,3.8,2024-03-18
618,The Godfather,Crime,1.1,2024-01-17
616,Avengers,Action,3.4,2023-08-17
159,Finding Nemo,Animation,3.1,2024-03-23
400,Shrek,Comedy,4.4,2024-06-15
140,Avengers,Action,2.4,2024-10-22
341,The Godfather,Crime,4.6,2024-04-20
808,Pulp Fiction,Crime,3.0,2025-06-01
697,Avengers,Action,2.2,2023-11-15
520,Titanic,Romance,2.9,2025-02-10
815,Inception,Sci-Fi,3.9,2024-02-22
965,The Godfather,Crime,3.2,2023-08-18
195,Avengers,Action,2.4,2024-05-27
245,Pulp Fiction,Crime,1.1,2023-11-13
359,The Godfather,Crime,2.3,2025-05-09
787,Titanic,Romance,3.3,2024-12-22
842,The Godfather,Crime,4.3,2023-08-29
996,Pulp Fiction,Crime,1.7,2023-10-22
224,Titanic,Romance,4.0,2023-10-07
217,Shrek,Comedy,2.4,2023-08-28
487,Shrek,Comedy,4.2,2025-01-28
505,Inception,Sci-Fi,2.2,2025-05-11
367,Pulp Fiction,Crime,4.4,2024-12-01
864,Titanic,Romance,3.0,2024-09-11
449,Inception,Sci-Fi,3.0,2024-05-31
876,Avengers,Action,2.9,2024-09-29
922,Inception,Sci-Fi,4.5,2024-04-05
377,The Godfather,Crime,1.7,2024-07-22
744,Interstellar,Sci-Fi,4.9,2024-01-16
914,The Godfather,Crime,4.1,2024-04-11
271,Titanic,Romance,1.6,2024-02-16
407,Interstellar,Sci-Fi,3.4,2025-05-01
797,The Godfather,Crime,4.9,2024-12-16
821,Titanic,Romance,1.0,2025-04-03
460,Pulp Fiction,Crime,4.1,2024-08-21
431,Titanic,Romance,3.0,2025-04-03
851,Shrek,Comedy,1.3,2025-03-22
208,Interstellar,Sci-Fi,1.9,2023-10-30
308,Shrek,Comedy,2.6,2025-01-29
533,Shrek,Comedy,2.1,2024-07-08
477,Interstellar,Sci-Fi,4.8,2024-01-14
438,The Godfather,Crime,4.5,2024-01-16
739,Finding Nemo,Animation,1.6,2024-04-17
976,Finding Nemo,Animation,4.6,2024-08-13
742,Interstellar,Sci-Fi,1.3,2024-07-15
534,Finding Nemo,Animation,1.9,2024-06-01
555,Titanic,Romance,1.9,2023-12-26
158,Shrek,Comedy,3.1,2024-12-10
808,Pulp Fiction,Crime,3.5,2024-02-23
649,Inception,Sci-Fi,2.3,2024-03-26
123,Shrek,Comedy,2.0,2023-09-24
773,Titanic,Romance,3.7,2024-05-14
834,Finding Nemo,Animation,4.9,2024-05-08
460,Avengers,Action,4.8,2025-01-20
465,The Godfather,Crime,3.9,2025-02-07
255,Titanic,Romance,3.9,2024-05-05
554,Pulp Fiction,Crime,2.6,2024-04-03
652,Finding Nemo,Animation,3.9,2024-07-03
727,Inception,Sci-Fi,4.3,2024-01-22
719,Inception,Sci-Fi,1.5,2024-05-27
238,Interstellar,Sci-Fi,2.0,2024-04-18
489,Pulp Fiction,Crime,3.6,2023-08-01
946,Pulp Fiction,Crime,2.7,2025-05-01
471,Shrek,Comedy,1.4,2025-06-27
688,Shrek,Comedy,1.4,2023-11-14
569,Finding Nemo,Animation,2.8,2023-11-12
826,Interstellar,Sci-Fi,1.5,2023-08-31
127,Avengers,Action,4.7,2024-05-22
377,Inception,Sci-Fi,2.2,2025-02-12
295,Interstellar,Sci-Fi,2.2,2025-01-25
544,Finding Nemo,Animation,3.2,2025-02-27
832,Finding Nemo,Animation,1.6,2023-11-06
543,Avengers,Action,2.0,2025-06-12
190,Titanic,Romance,1.3,2025-04-29
528,The Godfather,Crime,4.4,2024-06-10
367,Shrek,Comedy,1.8,2023-11-26
158,Interstellar,Sci-Fi,1.4,2025-06-22
504,Titanic,Romance,2.9,2024-03-13
634,Interstellar,Sci-Fi,3.8,2025-03-18
715,Shrek,Comedy,1.7,2025-03-17
256,Pulp Fiction,Crime,1.1,2024-11-02
881,Titanic,Romance,1.8,2025-06-07
819,Inception,Sci-Fi,4.8,2025-03-22
337,Finding Nemo,Animation,4.3,2025-07-17
178,Pulp Fiction,Crime,1.5,2025-05-14
278,Pulp Fiction,Crime,4.3,2025-03-30
605,Interstellar,Sci-Fi,1.4,2025-06-15
141,Titanic,Romance,4.5,2023-10-27
456,Avengers,Action,2.5,2025-04-08
970,Finding Nemo,Animation,2.3,2023-11-01
812,The Godfather,Crime,4.7,2023-09-15
912,Finding Nemo,Animation,1.1,2024-06-08
973,Inception,Sci-Fi,2.8,2023-11-02
170,Shrek,Comedy,3.6,2023-08-19
701,Avengers,Action,4.0,2023-09-16
108,Avengers,Action,3.1,2025-07-12
561,The Godfather,Crime,2.2,2023-12-19
539,Pulp Fiction,Crime,4.2,2023-09-24
789,Interstellar,Sci-Fi,1.2,2024-05-13
604,Finding Nemo,Animation,3.3,2025-03-18
397,Titanic,Romance,2.2,2025-05-22
176,Pulp Fiction,Crime,2.3,2025-03-04
