entry_price,stop_loss,take_profit,position_size,type,status,entry_time,strategy,SMA_50,ATR,fib_level,fib_type,trend,mother_bar_high,mother_bar_low,exit_time,exit_price,pnl,duration,result
1.08993,1.0895879999999998,1.090956000000001,16795.72938912616,Long,SL Hit,2024-11-04 16:00:00,Fib False Breakout Long,1.0900884,0.0014100000000001334,1.09042,50,uptrend,1.0908,1.08987,2024-11-04 16:00:00,1.0895879999999998,-5.744139451085959,0.0,Loss
1.08775,1.088036,1.086892,19682.715601622636,Short,SL Hit,2024-11-05 03:40:00,Fib False Breakout Short,1.0877058000000002,0.0006800000000000139,1.0876229,50,downtrend,1.0879,1.08754,2024-11-05 06:50:00,1.088036,-5.629256662064241,3.1666666666666665,Loss
1.08775,1.08784,1.0874800000000002,62547.29624521141,Short,SL Hit,2024-11-05 04:40:00,Fib False Breakout Short,1.087669,0.00045000000000006146,1.087625,50,downtrend,1.08775,1.08754,2024-11-05 05:30:00,1.08784,-5.629256662064241,0.8333333333333334,Loss
1.07141,1.071922,1.0698739999999998,10554.85624136905,Short,SL Hit,2024-11-08 20:30:00,Fib False Breakout Short,1.0733088,0.0018600000000001948,1.07119828,618,downtrend,1.07155,1.0709,2024-11-11 01:00:00,1.071922,-5.404086395581671,52.5,Loss
1.0714,1.0707579999999999,1.073326,8249.228454314298,Long,SL Hit,2024-11-11 05:00:00,Fib False Breakout Long,1.0715652,0.0019100000000000783,1.0716196199999999,50,uptrend,1.0717,1.07114,2024-11-11 07:30:00,1.0707579999999999,-5.296004667670038,2.5,Loss
1.0714,1.0710179999999998,1.0725460000000002,13863.88656457746,Long,SL Hit,2024-11-11 05:00:00,Fib False Breakout Long,1.0715652,0.0019100000000000783,1.0716196199999999,50,uptrend,1.07147,1.0714,2024-11-11 07:20:00,1.0710179999999998,-5.296004667670038,2.3333333333333335,Loss
1.07172,1.071974,1.070958,20850.412077443027,Short,TP Hit,2024-11-11 07:10:00,Fib False Breakout Short,1.0717516,0.0011700000000001154,1.0715272599999999,50,downtrend,1.07174,1.07125,2024-11-11 07:20:00,1.070958,15.888014003010115,0.16666666666666666,Win
1.06229,1.063044,1.0600279999999995,7164.3564469793255,Short,TP Hit,2024-11-12 13:40:00,Fib False Breakout Short,1.0625584000000001,0.0023200000000000998,1.06198,50,downtrend,1.06258,1.06145,2024-11-12 16:40:00,1.0600279999999995,16.205774283070316,3.0,Win
1.06166,1.061414,1.062398,23276.586368640565,Long,SL Hit,2024-11-13 00:00:00,Fib False Breakout Long,1.0614316,0.0012299999999998423,1.0617100000000002,50,uptrend,1.06218,1.06166,2024-11-13 00:00:00,1.061414,-5.726040246684845,0.0,Loss
1.0627,1.06184,1.0652800000000002,6525.0226066867535,Long,SL Hit,2024-11-13 14:20:00,Fib False Breakout Long,1.0618132,0.0031000000000001027,1.0630700000000002,50,uptrend,1.06461,1.06246,2024-11-13 14:30:00,1.06184,-5.611519441751149,0.16666666666666666,Loss
1.05642,1.056748,1.0554359999999996,16766.12516132423,Short,TP Hit,2024-11-13 23:30:00,Fib False Breakout Short,1.0567292000000001,0.0008399999999999519,1.05639108,618,downtrend,1.05658,1.05617,2024-11-14 01:30:00,1.0554359999999996,16.497867158748374,2.0,Win
1.05332,1.054316,1.050332,5852.657024187863,Short,SL Hit,2024-11-14 13:10:00,Fib False Breakout Short,1.0534332,0.00482999999999989,1.052745,50,downtrend,1.05335,1.05233,2024-11-14 14:10:00,1.054316,-5.829246396091093,1.0,Loss
1.05309,1.053596,1.0515720000000004,11289.844798755834,Short,SL Hit,2024-11-14 23:10:00,Fib False Breakout Short,1.0546532,0.0021299999999999653,1.05307652,50,downtrend,1.05317,1.05276,2024-11-15 01:20:00,1.053596,-5.712661468169271,2.1666666666666665,Loss
1.05296,1.053346,1.051802,14799.641109246913,Short,SL Hit,2024-11-14 23:50:00,Fib False Breakout Short,1.054374,0.0011799999999999589,1.05273272,618,downtrend,1.05311,1.05258,2024-11-15 01:10:00,1.053346,-5.712661468169271,1.3333333333333333,Loss
1.05307,1.0532679999999999,1.0524760000000002,28851.82559682609,Short,SL Hit,2024-11-15 01:00:00,Fib False Breakout Short,1.0537779999999999,0.0009899999999998244,1.05271362,50,downtrend,1.05307,1.05252,2024-11-15 01:10:00,1.0532679999999999,-5.712661468169271,0.16666666666666666,Loss
1.05513,1.055634,1.0536179999999997,10654.567023965234,Short,TP Hit,2024-11-15 19:00:00,Fib False Breakout Short,1.0555986,0.002120000000000122,1.05484536,50,downtrend,1.05521,1.05462,2024-11-15 20:00:00,1.0536179999999997,16.10970534023735,1.0,Win
1.05482,1.054124,1.0569080000000002,8178.298688051175,Long,SL Hit,2024-11-18 11:00:00,Fib False Breakout Long,1.0544982,0.0027800000000000047,1.0549693599999999,618,uptrend,1.05506,1.05468,2024-11-18 11:00:00,1.054124,-5.6920958868838625,0.0,Loss
1.0593,1.059618,1.0583459999999998,17541.67914825621,Short,SL Hit,2024-11-19 01:30:00,Fib False Breakout Short,1.059367,0.0010399999999999299,1.05923952,618,downtrend,1.05941,1.05876,2024-11-19 03:10:00,1.059618,-5.578253969146185,1.6666666666666667,Loss
1.0594,1.05982,1.0581399999999996,13281.55706939293,Short,SL Hit,2024-11-19 02:10:00,Fib False Breakout Short,1.0594314,0.0009999999999998899,1.05923952,618,downtrend,1.05962,1.05915,2024-11-19 03:10:00,1.05982,-5.578253969146186,1.0,Loss
1.04082,1.045102,1.0279740000000004,1250.6127534751204,Short,SL Hit,2024-11-22 09:50:00,Fib False Breakout Short,1.0465578,0.016360000000000152,1.03968952,618,downtrend,1.04183,1.03344,2024-11-25 00:00:00,1.045102,-5.355123810380337,62.166666666666664,Loss
1.04301,1.0458319999999999,1.0345440000000004,1897.6342347202567,Short,SL Hit,2024-11-22 11:00:00,Fib False Breakout Short,1.0457626,0.014010000000000078,1.03968952,618,downtrend,1.04303,1.04158,2024-11-25 00:00:00,1.0458319999999999,-5.355123810380337,61.0,Loss
1.04788,1.04738,1.0493799999999998,10281.837715931379,Long,SL Hit,2024-11-25 06:20:00,Fib False Breakout Long,1.0464594,0.0008500000000000174,1.04802974,50,uptrend,1.04816,1.04755,2024-11-25 07:20:00,1.04738,-5.140918857965123,1.0,Loss
1.04961,1.049888,1.048776,18122.663600020907,Short,TP Hit,2024-11-25 22:50:00,Fib False Breakout Short,1.0496036000000002,0.0013900000000000023,1.0493457800000001,50,downtrend,1.04961,1.04951,2024-11-25 23:40:00,1.048776,15.114301442417462,0.8333333333333334,Win
1.04582,1.0469600000000001,1.0423999999999995,4684.5495698715,Short,SL Hit,2024-11-26 02:30:00,Fib False Breakout Short,1.048226,0.003949999999999898,1.04540556,618,downtrend,1.04617,1.04511,2024-11-26 03:40:00,1.0469600000000001,-5.34038650965417,1.1666666666666667,Loss
1.04766,1.0481200000000002,1.0462799999999997,11377.34517273835,Short,SL Hit,2024-11-26 20:50:00,Fib False Breakout Short,1.0483874,0.0022500000000000853,1.04755214,50,downtrend,1.04767,1.04691,2024-11-26 21:00:00,1.0481200000000002,-5.233578779461086,0.16666666666666666,Loss
1.04843,1.048036,1.049612,13017.530974293892,Long,SL Hit,2024-11-27 02:30:00,Fib False Breakout Long,1.0482026,0.0013199999999999878,1.0488195200000001,50,uptrend,1.04882,1.0483,2024-11-27 03:10:00,1.048036,-5.128907203871864,0.6666666666666666,Loss
1.05677,1.056564,1.0573879999999998,24399.655630078505,Long,SL Hit,2024-11-27 23:00:00,Fib False Breakout Long,1.0566558000000001,0.0007800000000000029,1.05695,50,uptrend,1.05698,1.05672,2024-11-27 23:30:00,1.056564,-5.026329059794427,0.5,Loss
1.05568,1.055914,1.0549779999999997,21050.437942722725,Short,TP Hit,2024-11-28 05:10:00,Fib False Breakout Short,1.0559512,0.0009199999999998099,1.05541086,50,downtrend,1.05573,1.05544,2024-11-28 06:00:00,1.0549779999999997,14.777407435795615,0.8333333333333334,Win
1.05137,1.0522980000000002,1.0485859999999991,5626.455417363121,Short,SL Hit,2024-12-02 10:00:00,Fib False Breakout Short,1.0519792000000001,0.0022899999999999032,1.05119238,618,downtrend,1.05184,1.05093,2024-12-02 11:10:00,1.0522980000000002,-5.22135062731445,1.1666666666666667,Loss
1.04935,1.050534,1.0457979999999998,4321.726025986353,Short,SL Hit,2024-12-02 17:30:00,Fib False Breakout Short,1.0501601999999999,0.0038199999999999346,1.04904286,50,downtrend,1.04977,1.04763,2024-12-02 20:10:00,1.050534,-5.116923614768162,2.6666666666666665,Loss
1.04859,1.049644,1.0454279999999996,4854.766237919948,Short,SL Hit,2024-12-02 18:10:00,Fib False Breakout Short,1.0499448,0.0038199999999999346,1.04814898,618,downtrend,1.04888,1.04827,2024-12-02 20:10:00,1.049644,-5.116923614768162,2.0,Loss
1.04993,1.049566,1.0510220000000001,13495.183159826971,Long,SL Hit,2024-12-02 22:50:00,Fib False Breakout Long,1.0489785999999999,0.0017699999999998273,1.049935,50,uptrend,1.05011,1.04992,2024-12-03 00:10:00,1.049566,-4.912246670177435,1.3333333333333333,Loss
1.05038,1.051006,1.048502,7690.098621044358,Short,TP Hit,2024-12-04 11:10:00,Fib False Breakout Short,1.0505052,0.0026800000000000157,1.0500424800000001,618,downtrend,1.05047,1.04973,2024-12-04 13:40:00,1.048502,14.44200521032166,2.5,Win
1.05154,1.051744,1.0509279999999996,25013.93059302938,Short,SL Hit,2024-12-05 02:20:00,Fib False Breakout Short,1.0514854,0.0008200000000000429,1.05127,50,downtrend,1.05158,1.05107,2024-12-05 02:30:00,1.051744,-5.10284184098032,0.16666666666666666,Loss
1.05154,1.051734,1.0509579999999998,26303.308458657717,Short,SL Hit,2024-12-05 02:20:00,Fib False Breakout Short,1.0514854,0.0008200000000000429,1.05109178,50,downtrend,1.05157,1.05099,2024-12-05 02:30:00,1.051734,-5.10284184098032,0.16666666666666666,Loss
1.05589,1.055336,1.0575519999999998,8842.469616140086,Long,TP Hit,2024-12-05 18:30:00,Fib False Breakout Long,1.0554056,0.002120000000000122,1.055895,50,uptrend,1.05657,1.05576,2024-12-05 19:00:00,1.0575519999999998,14.696184502023323,0.5,Win
1.0576,1.057936,1.0565920000000004,15454.321004116797,Short,SL Hit,2024-12-06 04:00:00,Fib False Breakout Short,1.0580904,0.0014300000000000423,1.0574504,618,downtrend,1.05765,1.05731,2024-12-06 07:50:00,1.057936,-5.192651857381573,3.8333333333333335,Loss
1.05775,1.057186,1.059442,9022.692943677059,Long,TP Hit,2024-12-06 09:40:00,Fib False Breakout Long,1.0575256,0.0023699999999999832,1.0577722999999999,618,uptrend,1.05824,1.05766,2024-12-06 13:30:00,1.059442,15.266396460701825,3.8333333333333335,Win
1.05521,1.055826,1.0533620000000001,8756.699268585093,Short,TP Hit,2024-12-09 03:10:00,Fib False Breakout Short,1.055624,0.0010299999999998644,1.0551377,618,downtrend,1.05562,1.05519,2024-12-09 04:20:00,1.0533620000000001,16.182380248343936,1.1666666666666667,Win
1.05419,1.0547179999999998,1.0526060000000004,10829.118095485514,Short,SL Hit,2024-12-09 07:10:00,Fib False Breakout Short,1.054829,0.0014899999999999913,1.05414826,618,downtrend,1.05442,1.05398,2024-12-09 07:10:00,1.0547179999999998,-5.717774354414856,0.0,Loss
1.05555,1.055724,1.0550279999999996,32203.5567087514,Short,TP Hit,2024-12-09 23:50:00,Fib False Breakout Short,1.0562146,0.0006200000000000649,1.05549928,50,downtrend,1.0556,1.05542,2024-12-10 00:00:00,1.0550279999999996,16.810256601979678,0.16666666666666666,Win
1.05556,1.0559319999999999,1.0544440000000006,15966.731181099665,Short,SL Hit,2024-12-10 03:50:00,Fib False Breakout Short,1.0553042000000001,0.0016099999999998893,1.05515502,618,downtrend,1.05561,1.05517,2024-12-10 04:30:00,1.0559319999999999,-5.939623999366153,0.6666666666666666,Loss
1.05269,1.053322,1.0507939999999993,9210.176454710598,Short,TP Hit,2024-12-10 14:40:00,Fib False Breakout Short,1.053688,0.0017099999999998783,1.0524304,618,downtrend,1.05298,1.05249,2024-12-10 15:10:00,1.0507939999999993,17.462494558136488,0.5,Win
1.05119,1.0516960000000002,1.0496719999999997,12193.83677972357,Short,SL Hit,2024-12-10 18:10:00,Fib False Breakout Short,1.051992,0.0016800000000001258,1.0511405999999999,50,downtrend,1.05136,1.05079,2024-12-10 18:20:00,1.0516960000000002,-6.170081410541559,0.16666666666666666,Loss
1.05289,1.052616,1.0537120000000004,22068.17438805969,Long,SL Hit,2024-12-11 04:10:00,Fib False Breakout Long,1.0530352,0.0011700000000001154,1.05321694,618,uptrend,1.05347,1.05285,2024-12-11 04:30:00,1.052616,-6.0466797823307274,0.3333333333333333,Loss
1.04961,1.049934,1.048638,18289.34008235888,Short,SL Hit,2024-12-11 21:40:00,Fib False Breakout Short,1.0497646,0.0013699999999998713,1.04933364,618,downtrend,1.04966,1.04926,2024-12-11 23:10:00,1.049934,-5.925746186684113,1.5,Loss
1.05049,1.050364,1.0508679999999995,46089.13700759853,Long,TP Hit,2024-12-12 06:20:00,Fib False Breakout Long,1.0504122,0.0005800000000000249,1.050525,50,uptrend,1.05065,1.05048,2024-12-12 06:30:00,1.0508679999999995,17.421693788851293,0.16666666666666666,Win
1.05127,1.050608,1.0532559999999997,9298.587822851981,Long,SL Hit,2024-12-12 09:20:00,Fib False Breakout Long,1.0509136,0.002610000000000001,1.05141286,618,uptrend,1.05179,1.05113,2024-12-12 10:30:00,1.050608,-6.155665138727458,1.1666666666666667,Loss
1.0496,1.050536,1.0467920000000006,6445.0340127714,Short,SL Hit,2024-12-12 13:50:00,Fib False Breakout Short,1.0506701999999999,0.0037799999999998946,1.04879832,618,downtrend,1.04978,1.04698,2024-12-12 14:40:00,1.050536,-6.032551835952908,0.8333333333333334,Loss
1.04732,1.0476079999999999,1.0464560000000005,20527.43333068421,Short,SL Hit,2024-12-13 00:10:00,Fib False Breakout Short,1.0480960000000001,0.0009900000000000464,1.04723456,618,downtrend,1.04741,1.04705,2024-12-13 00:50:00,1.0476079999999999,-5.911900799233849,0.6666666666666666,Loss
1.04659,1.0467799999999998,1.0460200000000002,30492.96201711495,Short,TP Hit,2024-12-13 07:00:00,Fib False Breakout Short,1.0466298,0.0009500000000000064,1.0464331,50,downtrend,1.04659,1.0462,2024-12-13 07:00:00,1.0460200000000002,17.380988349747515,0.0,Win
1.04596,1.0462280000000002,1.0451559999999995,22915.233396419866,Short,SL Hit,2024-12-13 07:50:00,Fib False Breakout Short,1.0465027999999998,0.0012900000000000134,1.0458557,50,downtrend,1.04597,1.04537,2024-12-13 08:00:00,1.0462280000000002,-6.141282550244122,0.16666666666666666,Loss
1.04907,1.0482,1.0516799999999997,6917.766550850287,Long,TP Hit,2024-12-13 15:00:00,Fib False Breakout Long,1.0485912,0.003549999999999942,1.04921876,50,uptrend,1.04982,1.04891,2024-12-16 01:10:00,1.0516799999999997,18.05537069771772,58.166666666666664,Win
1.04958,1.0488659999999999,1.0517220000000003,8429.211343471105,Long,TP Hit,2024-12-13 17:10:00,Fib False Breakout Long,1.0493784,0.0023699999999999832,1.04983676,618,uptrend,1.0499,1.04934,2024-12-16 01:10:00,1.0517220000000003,18.05537069771772,56.0,Win
1.04932,1.048894,1.0505980000000001,14127.833096804485,Long,TP Hit,2024-12-13 18:30:00,Fib False Breakout Long,1.0496846,0.0017300000000000093,1.04983676,50,uptrend,1.05042,1.04924,2024-12-16 00:00:00,1.0505980000000001,18.05537069771772,53.5,Win
1.0496,1.049944,1.0485680000000004,17495.514241979625,Short,SL Hit,2024-12-13 20:40:00,Fib False Breakout Short,1.0498174,0.0011200000000000099,1.049425,50,downtrend,1.04972,1.04921,2024-12-16 00:00:00,1.049944,-6.01845689923924,51.333333333333336,Loss
1.05185,1.052478,1.0499659999999997,11116.894909421508,Short,TP Hit,2024-12-16 08:40:00,Fib False Breakout Short,1.051508,0.0024399999999999977,1.05142694,50,downtrend,1.05199,1.05104,2024-12-16 10:30:00,1.0499659999999997,20.94423000935255,1.8333333333333333,Win
1.05109,1.051628,1.0494760000000003,12976.598518807545,Short,SL Hit,2024-12-16 08:50:00,Fib False Breakout Short,1.051506,0.0024399999999999977,1.05084602,50,downtrend,1.05114,1.05004,2024-12-16 09:00:00,1.051628,-6.981410003117517,0.16666666666666666,Loss
1.05089,1.0503419999999999,1.0525340000000007,12739.799275756895,Long,SL Hit,2024-12-16 09:00:00,Fib False Breakout Long,1.0514926,0.0024399999999999977,1.05097208,618,uptrend,1.05248,1.05083,2024-12-16 10:10:00,1.0503419999999999,-6.981410003117517,1.1666666666666667,Loss
1.05001,1.0504419999999999,1.0487140000000008,16483.88472959196,Short,SL Hit,2024-12-16 13:50:00,Fib False Breakout Short,1.050533,0.0021100000000000563,1.04992148,50,downtrend,1.05002,1.04906,2024-12-16 13:50:00,1.0504419999999999,-7.121038203179867,0.0,Loss
1.05033,1.0509460000000002,1.0484819999999995,11328.924414146626,Short,TP Hit,2024-12-16 14:10:00,Fib False Breakout Short,1.0504722,0.0024800000000000377,1.04979924,50,downtrend,1.05045,1.04983,2024-12-16 14:40:00,1.0484819999999995,20.93585231734881,0.5,Win
1.05097,1.0507959999999998,1.0514920000000003,42513.41658309316,Long,TP Hit,2024-12-16 22:40:00,Fib False Breakout Long,1.0506614,0.0008700000000001484,1.0512241199999999,618,uptrend,1.05134,1.05097,2024-12-16 23:40:00,1.0514920000000003,22.19200345638974,1.0,Win
1.05171,1.0514020000000002,1.0526339999999992,25458.35894349783,Long,SL Hit,2024-12-17 03:30:00,Fib False Breakout Long,1.0515269999999999,0.0011399999999999189,1.05186264,618,uptrend,1.05194,1.05163,2024-12-17 03:40:00,1.0514020000000002,-7.841174554591042,0.16666666666666666,Loss
1.0499,1.049128,1.052216,9953.822621113046,Long,SL Hit,2024-12-17 18:30:00,Fib False Breakout Long,1.0498356,0.0021100000000000563,1.05011534,618,uptrend,1.05002,1.04955,2024-12-17 19:20:00,1.049128,-7.6843510634992205,0.8333333333333334,Loss
1.05029,1.049692,1.0520839999999996,12850.085390469581,Long,SL Hit,2024-12-17 18:40:00,Fib False Breakout Long,1.0498778,0.0020400000000000418,1.050395,50,uptrend,1.05078,1.0501,2024-12-17 18:40:00,1.049692,-7.684351063499221,0.0,Loss
1.04989,1.050308,1.048636,17648.27038506874,Short,TP Hit,2024-12-18 11:50:00,Fib False Breakout Short,1.0499822,0.0014399999999998858,1.049725,618,downtrend,1.05002,1.04928,2024-12-18 15:40:00,1.048636,22.13093106287776,3.8333333333333335,Win
1.04956,1.049998,1.0482460000000002,16842.413289863674,Short,TP Hit,2024-12-18 14:50:00,Fib False Breakout Short,1.0496394,0.0019400000000000528,1.04906838,618,downtrend,1.04961,1.04891,2024-12-18 15:40:00,1.0482460000000002,22.130931062877757,0.8333333333333334,Win
1.0365,1.036718,1.0358459999999998,37900.065428772534,Short,TP Hit,2024-12-19 22:50:00,Fib False Breakout Short,1.0372144,0.0008399999999999519,1.03637658,618,downtrend,1.03655,1.03627,2024-12-20 06:00:00,1.0358459999999998,24.78664279042309,7.166666666666667,Win
1.03668,1.036916,1.0359720000000003,35009.382472363395,Short,TP Hit,2024-12-20 01:40:00,Fib False Breakout Short,1.0365444000000001,0.0010300000000000864,1.0364049999999998,50,downtrend,1.03671,1.03619,2024-12-20 03:40:00,1.0359720000000003,24.78664279042309,2.0,Win
1.03634,1.0366659999999999,1.0353620000000006,25344.215532143447,Short,TP Hit,2024-12-20 03:10:00,Fib False Breakout Short,1.0364614,0.0008799999999999919,1.03628346,618,downtrend,1.03649,1.03605,2024-12-20 06:10:00,1.0353620000000006,24.786642790423095,3.0,Win
1.03946,1.03864,1.0419200000000002,11889.527842560048,Long,TP Hit,2024-12-20 15:30:00,Fib False Breakout Long,1.0390678,0.0032999999999998586,1.03994,50,uptrend,1.04073,1.0393,2024-12-20 16:30:00,1.0419200000000002,29.24823849269925,1.0,Win
1.03938,1.0400939999999999,1.0372380000000003,14473.918208340969,Short,SL Hit,2024-12-23 15:50:00,Fib False Breakout Short,1.0401794,0.0024199999999998667,1.03936444,618,downtrend,1.03961,1.03848,2024-12-23 16:30:00,1.0400939999999999,-10.334377600753735,0.6666666666666666,Loss
1.04039,1.040624,1.0396879999999997,43280.72670399889,Short,TP Hit,2024-12-24 02:10:00,Fib False Breakout Short,1.0404902,0.0007200000000000539,1.04030132,618,downtrend,1.04048,1.04,2024-12-24 03:00:00,1.0396879999999997,30.38307014621598,0.8333333333333334,Win
1.0398,1.040106,1.0388820000000003,35082.847881261034,Short,SL Hit,2024-12-24 09:20:00,Fib False Breakout Short,1.0396864,0.0015300000000000313,1.03961446,618,downtrend,1.0398,1.03921,2024-12-24 11:10:00,1.040106,-10.73535145166298,1.8333333333333333,Loss
1.04025,1.040578,1.0392659999999996,32075.135434836346,Short,SL Hit,2024-12-24 14:00:00,Fib False Breakout Short,1.0396462000000002,0.0014399999999998858,1.03954648,50,downtrend,1.04029,1.03892,2024-12-24 14:20:00,1.040578,-10.52064442262972,0.3333333333333333,Loss
1.03938,1.039746,1.0382819999999997,28170.031514138343,Short,SL Hit,2024-12-24 20:10:00,Fib False Breakout Short,1.0395594,0.0012799999999999478,1.0392920799999998,50,downtrend,1.03949,1.0393,2024-12-24 20:50:00,1.039746,-10.310231534177126,0.6666666666666666,Loss
1.03979,1.039636,1.040252,65610.56430840523,Long,TP Hit,2024-12-26 02:50:00,Fib False Breakout Long,1.0394918,0.0007200000000000539,1.0398399999999999,50,uptrend,1.03998,1.03978,2024-12-26 03:30:00,1.040252,30.31208071048075,0.6666666666666666,Win
1.03969,1.039976,1.038832,37448.49132063945,Short,SL Hit,2024-12-26 09:40:00,Fib False Breakout Short,1.0398268,0.0009300000000000974,1.039685,50,downtrend,1.03979,1.03942,2024-12-26 10:10:00,1.039976,-10.710268517703199,0.5,Loss
1.04025,1.040532,1.0394039999999996,37220.082082783105,Short,SL Hit,2024-12-26 15:00:00,Fib False Breakout Short,1.0398318,0.0012600000000000389,1.0397827800000001,618,downtrend,1.04028,1.03972,2024-12-26 15:10:00,1.040532,-10.496063147349135,0.16666666666666666,Loss
1.04258,1.042408,1.0430960000000002,59803.15049068898,Long,SL Hit,2024-12-30 03:00:00,Fib False Breakout Long,1.0425946000000001,0.0007099999999999884,1.04261088,618,uptrend,1.04269,1.04255,2024-12-30 03:10:00,1.042408,-10.286141884402152,0.16666666666666666,Loss
1.04249,1.0423099999999998,1.0430300000000001,57145.23269110116,Long,SL Hit,2024-12-30 03:10:00,Fib False Breakout Long,1.0425772,0.0007500000000000284,1.04261088,618,uptrend,1.04276,1.04246,2024-12-30 08:10:00,1.0423099999999998,-10.286141884402152,5.0,Loss
1.04254,1.04267,1.0421500000000001,77541.68497474572,Short,SL Hit,2024-12-30 04:30:00,Fib False Breakout Short,1.042559,0.0006499999999998174,1.04249964,618,downtrend,1.04254,1.04244,2024-12-30 06:00:00,1.04267,-10.08041904671411,1.5,Loss
1.04254,1.0426879999999998,1.0420960000000006,68110.93950491023,Short,SL Hit,2024-12-30 05:00:00,Fib False Breakout Short,1.0426066,0.0006399999999999739,1.04249964,618,downtrend,1.04256,1.0425,2024-12-30 06:00:00,1.0426879999999998,-10.08041904671411,1.0,Loss
1.0429,1.043158,1.0421259999999997,37508.53598776013,Short,TP Hit,2024-12-30 08:10:00,Fib False Breakout Short,1.042671,0.001040000000000152,1.0426350000000002,50,downtrend,1.04295,1.04249,2024-12-30 08:10:00,1.0421259999999997,29.031606854536633,0.0,Win
1.03594,1.036342,1.034734,25005.252697134078,Short,SL Hit,2024-12-31 20:40:00,Fib False Breakout Short,1.0366662,0.0016599999999999948,1.03588778,50,downtrend,1.03601,1.03547,2025-01-02 02:30:00,1.036342,-10.052111584248236,29.833333333333332,Loss
1.03604,1.036582,1.0344140000000006,18175.404709532355,Short,SL Hit,2025-01-02 09:10:00,Fib False Breakout Short,1.036371,0.002610000000000001,1.03573634,618,downtrend,1.03606,1.03464,2025-01-02 09:10:00,1.036582,-9.851069352563272,0.0,Loss
1.03091,1.030592,1.0318640000000001,30358.641400977285,Long,TP Hit,2025-01-06 06:30:00,Fib False Breakout Long,1.0309458,0.0010399999999999299,1.03102896,618,uptrend,1.03125,1.0308,2025-01-06 07:20:00,1.0318640000000001,28.962143896536016,0.8333333333333334,Win
1.03036,1.0310320000000002,1.0283439999999993,15228.111374165557,Short,SL Hit,2025-01-08 14:00:00,Fib False Breakout Short,1.0318834,0.003110000000000168,1.02960908,50,downtrend,1.03041,1.02894,2025-01-08 16:50:00,1.0310320000000002,-10.233290843442726,2.8333333333333335,Loss
1.03155,1.031854,1.0306379999999997,32988.89811372095,Short,SL Hit,2025-01-09 02:40:00,Fib False Breakout Short,1.0315146,0.0015200000000001879,1.031235,50,downtrend,1.03155,1.03123,2025-01-09 03:00:00,1.031854,-10.028625026573874,0.3333333333333333,Loss
1.03012,1.030562,1.0287939999999998,22235.41295484436,Short,SL Hit,2025-01-09 12:00:00,Fib False Breakout Short,1.0304886,0.0018599999999999728,1.02967498,618,downtrend,1.03019,1.0297,2025-01-09 13:10:00,1.030562,-9.828052526042395,1.1666666666666667,Loss
1.03012,1.030562,1.0287939999999998,22235.41295484436,Short,SL Hit,2025-01-09 12:00:00,Fib False Breakout Short,1.0304886,0.0018599999999999728,1.030075,50,downtrend,1.03019,1.02985,2025-01-09 13:10:00,1.030562,-9.828052526042395,1.1666666666666667,Loss
1.0299,1.030044,1.0294680000000003,65520.35017365147,Short,TP Hit,2025-01-09 23:20:00,Fib False Breakout Short,1.0299559999999999,0.0005699999999999594,1.0297829,50,downtrend,1.02993,1.02979,2025-01-10 00:20:00,1.0294680000000003,28.3047912750021,1.0,Win
1.02595,1.028778,1.0174659999999998,3536.430781648004,Short,SL Hit,2025-01-10 14:50:00,Fib False Breakout Short,1.0292672,0.009640000000000093,1.0252224799999998,618,downtrend,1.02685,1.02445,2025-01-14 15:50:00,1.028778,-10.001026250500741,97.0,Loss
1.02423,1.0244739999999999,1.0234980000000002,40987.81250206718,Short,SL Hit,2025-01-13 01:00:00,Fib False Breakout Short,1.0245008,0.0012199999999999989,1.0239150000000001,50,downtrend,1.02423,1.02392,2025-01-13 01:10:00,1.0244739999999999,-10.001026250500741,0.16666666666666666,Loss
1.02397,1.023666,1.0248820000000003,32240.15041278975,Long,SL Hit,2025-01-13 02:50:00,Fib False Breakout Long,1.0241812,0.0013199999999999878,1.0240753599999999,618,uptrend,1.02452,1.02393,2025-01-13 03:10:00,1.023666,-9.801005725490727,0.3333333333333333,Loss
1.02497,1.024638,1.025966,28930.67955114742,Long,SL Hit,2025-01-14 03:50:00,Fib False Breakout Long,1.024221,0.0016599999999999948,1.0253598000000002,618,uptrend,1.02553,1.02497,2025-01-14 04:10:00,1.024638,-9.604985610980913,0.3333333333333333,Loss
1.02506,1.02542,1.0239800000000003,26146.905274343033,Short,SL Hit,2025-01-14 05:50:00,Fib False Breakout Short,1.0250366,0.0012499999999999734,1.02450412,618,downtrend,1.02517,1.02456,2025-01-14 07:00:00,1.02542,-9.412885898761294,1.1666666666666667,Loss
1.02488,1.0253100000000002,1.0235899999999996,21890.432322692923,Short,SL Hit,2025-01-14 06:40:00,Fib False Breakout Short,1.0251132,0.0012499999999999734,1.0247000000000002,50,downtrend,1.02506,1.02433,2025-01-14 07:00:00,1.0253100000000002,-9.412885898761294,0.3333333333333333,Loss
1.02546,1.024904,1.027128,16252.46486117055,Long,SL Hit,2025-01-14 10:40:00,Fib False Breakout Long,1.0253616,0.0022800000000000598,1.02548386,50,uptrend,1.02651,1.02536,2025-01-14 12:00:00,1.024904,-9.036370462810842,1.3333333333333333,Loss
